filepath,filename,emotion,emotion_code,intensity,statement,repetition,actor,gender,vocal_channel,modality
Actor_04\03-01-02-02-01-02-04.wav,03-01-02-02-01-02-04.wav,calm,02,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-02-02-02-01-04.wav,03-01-02-02-02-01-04.wav,calm,02,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-02-02-02-02-04.wav,03-01-02-02-02-02-04.wav,calm,02,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-03-01-01-01-04.wav,03-01-03-01-01-01-04.wav,happy,03,normal,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-03-01-01-02-04.wav,03-01-03-01-01-02-04.wav,happy,03,normal,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-03-01-02-01-04.wav,03-01-03-01-02-01-04.wav,happy,03,normal,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-03-01-02-02-04.wav,03-01-03-01-02-02-04.wav,happy,03,normal,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-03-02-01-01-04.wav,03-01-03-02-01-01-04.wav,happy,03,strong,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-03-02-01-02-04.wav,03-01-03-02-01-02-04.wav,happy,03,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-03-02-02-01-04.wav,03-01-03-02-02-01-04.wav,happy,03,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-03-02-02-02-04.wav,03-01-03-02-02-02-04.wav,happy,03,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-04-01-01-01-04.wav,03-01-04-01-01-01-04.wav,sad,04,normal,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-04-01-01-02-04.wav,03-01-04-01-01-02-04.wav,sad,04,normal,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-04-01-02-01-04.wav,03-01-04-01-02-01-04.wav,sad,04,normal,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-04-01-02-02-04.wav,03-01-04-01-02-02-04.wav,sad,04,normal,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-04-02-01-01-04.wav,03-01-04-02-01-01-04.wav,sad,04,strong,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-04-02-01-02-04.wav,03-01-04-02-01-02-04.wav,sad,04,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-04-02-02-01-04.wav,03-01-04-02-02-01-04.wav,sad,04,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-04-02-02-02-04.wav,03-01-04-02-02-02-04.wav,sad,04,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-05-01-01-01-04.wav,03-01-05-01-01-01-04.wav,angry,05,normal,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-05-01-01-02-04.wav,03-01-05-01-01-02-04.wav,angry,05,normal,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-05-01-02-01-04.wav,03-01-05-01-02-01-04.wav,angry,05,normal,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-05-01-02-02-04.wav,03-01-05-01-02-02-04.wav,angry,05,normal,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-05-02-01-01-04.wav,03-01-05-02-01-01-04.wav,angry,05,strong,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-05-02-01-02-04.wav,03-01-05-02-01-02-04.wav,angry,05,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-05-02-02-01-04.wav,03-01-05-02-02-01-04.wav,angry,05,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-05-02-02-02-04.wav,03-01-05-02-02-02-04.wav,angry,05,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-06-01-01-01-04.wav,03-01-06-01-01-01-04.wav,fearful,06,normal,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-06-01-01-02-04.wav,03-01-06-01-01-02-04.wav,fearful,06,normal,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-06-01-02-01-04.wav,03-01-06-01-02-01-04.wav,fearful,06,normal,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-06-01-02-02-04.wav,03-01-06-01-02-02-04.wav,fearful,06,normal,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-06-02-01-01-04.wav,03-01-06-02-01-01-04.wav,fearful,06,strong,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-06-02-01-02-04.wav,03-01-06-02-01-02-04.wav,fearful,06,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-06-02-02-01-04.wav,03-01-06-02-02-01-04.wav,fearful,06,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-06-02-02-02-04.wav,03-01-06-02-02-02-04.wav,fearful,06,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-07-01-01-01-04.wav,03-01-07-01-01-01-04.wav,disgust,07,normal,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-07-01-01-02-04.wav,03-01-07-01-01-02-04.wav,disgust,07,normal,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-07-01-02-01-04.wav,03-01-07-01-02-01-04.wav,disgust,07,normal,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-07-01-02-02-04.wav,03-01-07-01-02-02-04.wav,disgust,07,normal,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-07-02-01-01-04.wav,03-01-07-02-01-01-04.wav,disgust,07,strong,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-07-02-01-02-04.wav,03-01-07-02-01-02-04.wav,disgust,07,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-07-02-02-01-04.wav,03-01-07-02-02-01-04.wav,disgust,07,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-07-02-02-02-04.wav,03-01-07-02-02-02-04.wav,disgust,07,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-08-01-01-01-04.wav,03-01-08-01-01-01-04.wav,surprised,08,normal,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-08-01-01-02-04.wav,03-01-08-01-01-02-04.wav,surprised,08,normal,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-08-01-02-01-04.wav,03-01-08-01-02-01-04.wav,surprised,08,normal,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-08-01-02-02-04.wav,03-01-08-01-02-02-04.wav,surprised,08,normal,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_04\03-01-08-02-01-01-04.wav,03-01-08-02-01-01-04.wav,surprised,08,strong,Kids are talking by the door,01,4,female,speech,audio-only
Actor_04\03-01-08-02-01-02-04.wav,03-01-08-02-01-02-04.wav,surprised,08,strong,Kids are talking by the door,02,4,female,speech,audio-only
Actor_04\03-01-08-02-02-01-04.wav,03-01-08-02-02-01-04.wav,surprised,08,strong,Dogs are sitting by the door,01,4,female,speech,audio-only
Actor_04\03-01-08-02-02-02-04.wav,03-01-08-02-02-02-04.wav,surprised,08,strong,Dogs are sitting by the door,02,4,female,speech,audio-only
Actor_05\03-01-01-01-01-01-05.wav,03-01-01-01-01-01-05.wav,neutral,01,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-01-01-01-02-05.wav,03-01-01-01-01-02-05.wav,neutral,01,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-01-01-02-01-05.wav,03-01-01-01-02-01-05.wav,neutral,01,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-01-01-02-02-05.wav,03-01-01-01-02-02-05.wav,neutral,01,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-02-01-01-01-05.wav,03-01-02-01-01-01-05.wav,calm,02,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-02-01-01-02-05.wav,03-01-02-01-01-02-05.wav,calm,02,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-02-01-02-01-05.wav,03-01-02-01-02-01-05.wav,calm,02,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-02-01-02-02-05.wav,03-01-02-01-02-02-05.wav,calm,02,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-02-02-01-01-05.wav,03-01-02-02-01-01-05.wav,calm,02,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-02-02-01-02-05.wav,03-01-02-02-01-02-05.wav,calm,02,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-02-02-02-01-05.wav,03-01-02-02-02-01-05.wav,calm,02,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-02-02-02-02-05.wav,03-01-02-02-02-02-05.wav,calm,02,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-03-01-01-01-05.wav,03-01-03-01-01-01-05.wav,happy,03,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-03-01-01-02-05.wav,03-01-03-01-01-02-05.wav,happy,03,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-03-01-02-01-05.wav,03-01-03-01-02-01-05.wav,happy,03,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-03-01-02-02-05.wav,03-01-03-01-02-02-05.wav,happy,03,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-03-02-01-01-05.wav,03-01-03-02-01-01-05.wav,happy,03,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-03-02-01-02-05.wav,03-01-03-02-01-02-05.wav,happy,03,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-03-02-02-01-05.wav,03-01-03-02-02-01-05.wav,happy,03,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-03-02-02-02-05.wav,03-01-03-02-02-02-05.wav,happy,03,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-04-01-01-01-05.wav,03-01-04-01-01-01-05.wav,sad,04,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-04-01-01-02-05.wav,03-01-04-01-01-02-05.wav,sad,04,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-04-01-02-01-05.wav,03-01-04-01-02-01-05.wav,sad,04,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-04-01-02-02-05.wav,03-01-04-01-02-02-05.wav,sad,04,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-04-02-01-01-05.wav,03-01-04-02-01-01-05.wav,sad,04,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-04-02-01-02-05.wav,03-01-04-02-01-02-05.wav,sad,04,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-04-02-02-01-05.wav,03-01-04-02-02-01-05.wav,sad,04,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-04-02-02-02-05.wav,03-01-04-02-02-02-05.wav,sad,04,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-05-01-01-01-05.wav,03-01-05-01-01-01-05.wav,angry,05,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-05-01-01-02-05.wav,03-01-05-01-01-02-05.wav,angry,05,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-05-01-02-01-05.wav,03-01-05-01-02-01-05.wav,angry,05,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-05-01-02-02-05.wav,03-01-05-01-02-02-05.wav,angry,05,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-05-02-01-01-05.wav,03-01-05-02-01-01-05.wav,angry,05,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-05-02-01-02-05.wav,03-01-05-02-01-02-05.wav,angry,05,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-05-02-02-01-05.wav,03-01-05-02-02-01-05.wav,angry,05,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-05-02-02-02-05.wav,03-01-05-02-02-02-05.wav,angry,05,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-06-01-01-01-05.wav,03-01-06-01-01-01-05.wav,fearful,06,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-06-01-01-02-05.wav,03-01-06-01-01-02-05.wav,fearful,06,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-06-01-02-01-05.wav,03-01-06-01-02-01-05.wav,fearful,06,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-06-01-02-02-05.wav,03-01-06-01-02-02-05.wav,fearful,06,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-06-02-01-01-05.wav,03-01-06-02-01-01-05.wav,fearful,06,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-06-02-01-02-05.wav,03-01-06-02-01-02-05.wav,fearful,06,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-06-02-02-01-05.wav,03-01-06-02-02-01-05.wav,fearful,06,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-06-02-02-02-05.wav,03-01-06-02-02-02-05.wav,fearful,06,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-07-01-01-01-05.wav,03-01-07-01-01-01-05.wav,disgust,07,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-07-01-01-02-05.wav,03-01-07-01-01-02-05.wav,disgust,07,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-07-01-02-01-05.wav,03-01-07-01-02-01-05.wav,disgust,07,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-07-01-02-02-05.wav,03-01-07-01-02-02-05.wav,disgust,07,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-07-02-01-01-05.wav,03-01-07-02-01-01-05.wav,disgust,07,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-07-02-01-02-05.wav,03-01-07-02-01-02-05.wav,disgust,07,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-07-02-02-01-05.wav,03-01-07-02-02-01-05.wav,disgust,07,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-07-02-02-02-05.wav,03-01-07-02-02-02-05.wav,disgust,07,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-08-01-01-01-05.wav,03-01-08-01-01-01-05.wav,surprised,08,normal,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-08-01-01-02-05.wav,03-01-08-01-01-02-05.wav,surprised,08,normal,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-08-01-02-01-05.wav,03-01-08-01-02-01-05.wav,surprised,08,normal,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-08-01-02-02-05.wav,03-01-08-01-02-02-05.wav,surprised,08,normal,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_05\03-01-08-02-01-01-05.wav,03-01-08-02-01-01-05.wav,surprised,08,strong,Kids are talking by the door,01,5,male,speech,audio-only
Actor_05\03-01-08-02-01-02-05.wav,03-01-08-02-01-02-05.wav,surprised,08,strong,Kids are talking by the door,02,5,male,speech,audio-only
Actor_05\03-01-08-02-02-01-05.wav,03-01-08-02-02-01-05.wav,surprised,08,strong,Dogs are sitting by the door,01,5,male,speech,audio-only
Actor_05\03-01-08-02-02-02-05.wav,03-01-08-02-02-02-05.wav,surprised,08,strong,Dogs are sitting by the door,02,5,male,speech,audio-only
Actor_06\03-01-01-01-01-01-06.wav,03-01-01-01-01-01-06.wav,neutral,01,normal,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-01-01-01-02-06.wav,03-01-01-01-01-02-06.wav,neutral,01,normal,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-01-01-02-01-06.wav,03-01-01-01-02-01-06.wav,neutral,01,normal,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-01-01-02-02-06.wav,03-01-01-01-02-02-06.wav,neutral,01,normal,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-02-01-01-01-06.wav,03-01-02-01-01-01-06.wav,calm,02,normal,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-02-01-01-02-06.wav,03-01-02-01-01-02-06.wav,calm,02,normal,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-02-01-02-01-06.wav,03-01-02-01-02-01-06.wav,calm,02,normal,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-02-01-02-02-06.wav,03-01-02-01-02-02-06.wav,calm,02,normal,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-02-02-01-01-06.wav,03-01-02-02-01-01-06.wav,calm,02,strong,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-02-02-01-02-06.wav,03-01-02-02-01-02-06.wav,calm,02,strong,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-02-02-02-01-06.wav,03-01-02-02-02-01-06.wav,calm,02,strong,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-02-02-02-02-06.wav,03-01-02-02-02-02-06.wav,calm,02,strong,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-03-01-01-01-06.wav,03-01-03-01-01-01-06.wav,happy,03,normal,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-03-01-01-02-06.wav,03-01-03-01-01-02-06.wav,happy,03,normal,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-03-01-02-01-06.wav,03-01-03-01-02-01-06.wav,happy,03,normal,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-03-01-02-02-06.wav,03-01-03-01-02-02-06.wav,happy,03,normal,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-03-02-01-01-06.wav,03-01-03-02-01-01-06.wav,happy,03,strong,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-03-02-01-02-06.wav,03-01-03-02-01-02-06.wav,happy,03,strong,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-03-02-02-01-06.wav,03-01-03-02-02-01-06.wav,happy,03,strong,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-03-02-02-02-06.wav,03-01-03-02-02-02-06.wav,happy,03,strong,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-04-01-01-01-06.wav,03-01-04-01-01-01-06.wav,sad,04,normal,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-04-01-01-02-06.wav,03-01-04-01-01-02-06.wav,sad,04,normal,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-04-01-02-01-06.wav,03-01-04-01-02-01-06.wav,sad,04,normal,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-04-01-02-02-06.wav,03-01-04-01-02-02-06.wav,sad,04,normal,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-04-02-01-01-06.wav,03-01-04-02-01-01-06.wav,sad,04,strong,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-04-02-01-02-06.wav,03-01-04-02-01-02-06.wav,sad,04,strong,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-04-02-02-01-06.wav,03-01-04-02-02-01-06.wav,sad,04,strong,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-04-02-02-02-06.wav,03-01-04-02-02-02-06.wav,sad,04,strong,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-05-01-01-01-06.wav,03-01-05-01-01-01-06.wav,angry,05,normal,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-05-01-01-02-06.wav,03-01-05-01-01-02-06.wav,angry,05,normal,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-05-01-02-01-06.wav,03-01-05-01-02-01-06.wav,angry,05,normal,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-05-01-02-02-06.wav,03-01-05-01-02-02-06.wav,angry,05,normal,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-05-02-01-01-06.wav,03-01-05-02-01-01-06.wav,angry,05,strong,Kids are talking by the door,01,6,female,speech,audio-only
Actor_06\03-01-05-02-01-02-06.wav,03-01-05-02-01-02-06.wav,angry,05,strong,Kids are talking by the door,02,6,female,speech,audio-only
Actor_06\03-01-05-02-02-01-06.wav,03-01-05-02-02-01-06.wav,angry,05,strong,Dogs are sitting by the door,01,6,female,speech,audio-only
Actor_06\03-01-05-02-02-02-06.wav,03-01-05-02-02-02-06.wav,angry,05,strong,Dogs are sitting by the door,02,6,female,speech,audio-only
Actor_06\03-01-06-01-01-01-06.wav,03-01-06-01-01-01-06.wav,fearful,06,normal,Kids are talking by the door,01,6,female,speech,audio-only
